dataset_id,seed,variant,acyclic,edge_mass,incoming_edge_mass,parent_limit_violation_rate,threshold,thresholded_edge_density
54,4,full,True,23.501880645751953,"[1.689389705657959, 0.4169192910194397, 0.35517799854278564, 0.6811033487319946, 0.4479229748249054, 1.1973956823349, 0.7007513046264648, 3.0156359672546387, 2.7700002193450928, 2.8098549842834473, 1.6308578252792358, 2.4715981483459473, 0.7099355459213257, 1.7127333879470825, 1.7315973043441772, 0.9725624918937683, 0.0, 0.18844492733478546]",0.5555555555555556,0.05,0.4477124183006536
54,1,full,True,22.563459396362305,"[0.9830784797668457, 0.046366456896066666, 1.6388930082321167, 0.408672571182251, 2.4841907024383545, 0.45098286867141724, 1.373104214668274, 3.387676954269409, 0.2744690477848053, 0.9075586795806885, 2.8518662452697754, 0.7247805595397949, 1.5953583717346191, 1.5460644960403442, 1.5119603872299194, 1.4959614276885986, 0.8824765086174011, 0.0]",0.5,0.05,0.42483660130718953
54,2,full,True,21.83780860900879,"[1.498611330986023, 2.1646945476531982, 2.4872453212738037, 2.238077163696289, 0.4612211287021637, 0.7806228995323181, 2.344529390335083, 0.17888230085372925, 1.1918598413467407, 1.139014720916748, 1.8168277740478516, 1.8981449604034424, 0.9030889272689819, 0.0, 2.3014235496520996, 0.14107903838157654, 0.14414596557617188, 0.14833909273147583]",0.6666666666666666,0.05,0.42810457516339867
54,0,full,True,17.934528350830078,"[1.867063045501709, 0.5821524858474731, 3.108670473098755, 0.5988967418670654, 0.04458656162023544, 0.5667833685874939, 0.0, 0.577703595161438, 1.8017696142196655, 2.127365827560425, 2.637453556060791, 0.6126642823219299, 0.15646743774414062, 0.3876800835132599, 0.3786871135234833, 1.432057499885559, 0.429793119430542, 0.6247312426567078]",0.3333333333333333,0.05,0.3888888888888889
37,3,full,True,5.3371429443359375,"[0.9426976442337036, 0.0, 1.3853052854537964, 0.6745540499687195, 0.470708429813385, 0.09485220909118652, 1.5686767101287842, 0.20034897327423096]",0.25,0.05,0.5
37,4,full,True,4.483500957489014,"[1.3566926717758179, 0.04231290891766548, 0.24228042364120483, 0.529259204864502, 0.399550199508667, 0.45323923230171204, 0.0, 1.4601664543151855]",0.25,0.05,0.4107142857142857
37,1,full,True,5.199113845825195,"[1.4024635553359985, 1.2331156730651855, 0.47247880697250366, 0.4621475338935852, 0.525400698184967, 0.0, 0.9165087938308716, 0.18699872493743896]",0.25,0.05,0.42857142857142855
37,2,full,True,5.118021011352539,"[1.6100658178329468, 0.23078826069831848, 0.5354554653167725, 0.8310589790344238, 0.721666693687439, 1.0327579975128174, 0.0, 0.15622805058956146]",0.25,0.05,0.48214285714285715
37,0,full,True,4.690307140350342,"[1.2023553848266602, 1.7161465883255005, 0.1451457291841507, 0.42806002497673035, 0.05557485669851303, 0.750967800617218, 0.0, 0.39205682277679443]",0.25,0.05,0.48214285714285715
36,3,full,True,24.829763412475586,"[1.882004976272583, 0.38465023040771484, 0.06479212641716003, 0.8703004121780396, 1.123242974281311, 1.957327127456665, 1.9541617631912231, 1.597083568572998, 0.20713895559310913, 0.0, 1.621582269668579, 1.7626038789749146, 2.036076307296753, 1.1553406715393066, 0.5557073354721069, 2.0827159881591797, 1.9809165000915527, 1.259997844696045, 2.334120750427246]",0.10526315789473684,0.05,0.3216374269005848
36,4,full,True,22.615821838378906,"[1.5318588018417358, 1.887438416481018, 0.8218138217926025, 1.6281611919403076, 0.3930511474609375, 0.6299468278884888, 1.569610595703125, 0.2905426621437073, 2.3837265968322754, 0.26792508363723755, 3.08150053024292, 0.0, 0.34249570965766907, 0.6999658346176147, 0.6516534090042114, 0.4985193610191345, 0.3553493320941925, 1.0979571342468262, 4.484305381774902]",0.42105263157894735,0.05,0.40058479532163743
36,1,full,True,26.116235733032227,"[1.1952228546142578, 1.0893253087997437, 1.1237890720367432, 0.04531281441450119, 1.1482157707214355, 1.8456802368164062, 1.3510380983352661, 0.4347826838493347, 0.9500356316566467, 1.973990559577942, 4.299595355987549, 0.0, 0.6323563456535339, 1.2297602891921997, 2.9875385761260986, 0.3432101011276245, 1.6538264751434326, 1.691795825958252, 2.1207592487335205]",0.3684210526315789,0.05,0.39766081871345027
36,2,full,True,24.5023193359375,"[1.0773298740386963, 1.4202483892440796, 1.4315935373306274, 1.273902416229248, 1.026159405708313, 3.746978998184204, 1.5191645622253418, 3.296196937561035, 0.5278137922286987, 0.8510797023773193, 0.8095972537994385, 0.5162957906723022, 0.11127608269453049, 0.0, 0.6833733320236206, 1.4220941066741943, 0.7920297384262085, 3.3532369136810303, 0.6439493894577026]",0.42105263157894735,0.05,0.40350877192982454
36,0,full,True,25.118350982666016,"[0.9882041811943054, 2.9682979583740234, 1.359084129333496, 1.4949939250946045, 0.08484311401844025, 1.2989935874938965, 1.743632197380066, 1.5781209468841553, 0.8443393111228943, 2.3959388732910156, 0.35624629259109497, 2.414628267288208, 2.2254388332366943, 0.8055208921432495, 3.0880074501037598, 0.5132182836532593, 0.24412253499031067, 0.7147205471992493, 0.0]",0.47368421052631576,0.05,0.4152046783625731
151,3,full,True,3.28996205329895,"[0.2656945586204529, 0.0, 0.3572865128517151, 0.9551821947097778, 0.3150585889816284, 0.40933555364608765, 0.9425110816955566, 0.04489345848560333]",0.0,0.05,0.39285714285714285
151,4,full,True,3.16738224029541,"[0.661255419254303, 0.7869976162910461, 0.18923348188400269, 0.9727523326873779, 0.3144107758998871, 0.1856500506401062, 0.0, 0.057082392275333405]",0.0,0.05,0.4642857142857143
151,1,full,True,3.3976259231567383,"[0.6417413949966431, 0.3654046058654785, 0.7887603044509888, 0.0, 0.45636165142059326, 0.922754168510437, 0.17961466312408447, 0.04298904910683632]",0.0,0.05,0.375
151,2,full,True,3.112807273864746,"[0.3579486310482025, 0.7903954982757568, 0.4140588045120239, 0.05144459009170532, 0.9329412579536438, 0.38857126235961914, 0.0, 0.1774473637342453]",0.0,0.05,0.4107142857142857
151,0,full,True,3.1826963424682617,"[0.6992465257644653, 0.43229183554649353, 0.5639846920967102, 0.0, 0.150204598903656, 0.9626175761222839, 0.3271862864494324, 0.04716484248638153]",0.0,0.05,0.42857142857142855
53,3,full,True,9.2347412109375,"[1.578479290008545, 0.188948392868042, 0.4649962782859802, 1.8060855865478516, 0.6354127526283264, 0.6630063652992249, 0.40793830156326294, 1.2259714603424072, 0.0, 1.2125623226165771, 0.08918417245149612, 0.5142409801483154, 0.4479156732559204]",0.3076923076923077,0.05,0.40384615384615385
53,4,full,True,11.168563842773438,"[0.8983844518661499, 1.3208435773849487, 0.5530074238777161, 2.0444042682647705, 1.6760681867599487, 0.0, 0.12908056378364563, 0.20222605764865875, 0.032861821353435516, 0.7623134255409241, 1.3186454772949219, 0.9153198003768921, 1.3154081106185913]",0.15384615384615385,0.05,0.46153846153846156
53,1,full,True,10.864778518676758,"[0.0, 0.3117098808288574, 0.23052111268043518, 1.028658151626587, 0.7915946245193481, 1.8579299449920654, 0.5511870384216309, 0.7467917203903198, 1.830066204071045, 0.07603125274181366, 0.8785408139228821, 1.6110377311706543, 0.9507098197937012]",0.23076923076923078,0.05,0.4551282051282051
53,2,full,True,11.341129302978516,"[0.012855490669608116, 1.2516061067581177, 1.1340959072113037, 0.9229093194007874, 0.9044755697250366, 0.0666857436299324, 0.0, 0.7865687012672424, 0.2559124529361725, 0.6736210584640503, 2.1406984329223633, 1.288144588470459, 1.903556227684021]",0.15384615384615385,0.05,0.4358974358974359
53,0,full,True,9.914999008178711,"[1.1809849739074707, 1.9616172313690186, 1.333813190460205, 0.0, 1.4270671606063843, 1.4830669164657593, 0.27908560633659363, 0.44741612672805786, 0.5010188221931458, 0.7959332466125488, 0.15334583818912506, 0.328901082277298, 0.022748209536075592]",0.23076923076923078,0.05,0.4551282051282051
